id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to
708106776634195969,708106776634195969,1457660786000,2016-03-10,17:46:26,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Backstage with @hm! So proud to be part of their inspiring #HMSport campaign. #MoreIsComing #StayTuned pic.twitter.com/0Tyq3tz5j7,['hm'],[],['https://pbs.twimg.com/media/CdOzWPDUsAI5kIl.jpg'],165,436,2855,"['#hmsport', '#moreiscoming', '#staytuned']",[],https://twitter.com/Caitlyn_Jenner/status/708106776634195969,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '14399483', 'username': 'hm'}]"
707404060027068416,707404060027068416,1457493245000,2016-03-08,19:14:05,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Shout out to all the wonderful women in my life. Love you girls. ❤️ #InternationalWomensDay,[],[],[],187,749,4406,['#internationalwomensday'],[],https://twitter.com/Caitlyn_Jenner/status/707404060027068416,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
706911055214039041,706911055214039041,1457375703000,2016-03-07,10:35:03,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Meet my new friend, Ella. Her perspective is so refreshing!  http://caitlynjenner.com/2016/03/meet-my-friend-ella/ … pic.twitter.com/VUx1u1SM0x",[],['http://caitlynjenner.com/2016/03/meet-my-friend-ella/'],['https://pbs.twimg.com/media/Cc9z2xLUUAAdUFe.jpg'],130,176,1397,[],[],https://twitter.com/Caitlyn_Jenner/status/706911055214039041,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
706699888222986240,706699888222986240,1457325357000,2016-03-06,20:35:57,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"A huge thank you to all these wonderful people that made @IAmCait happen! West Coast, are you ready? #IAmCait pic.twitter.com/kIEXnOZCKI",['iamcait'],[],['https://pbs.twimg.com/media/Cc6zzcsWwAANSxS.jpg'],163,219,2088,['#iamcait'],[],https://twitter.com/Caitlyn_Jenner/status/706699888222986240,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '3234066668', 'username': 'IAmCait'}]"
706632946191618048,706632946191618048,1457309397000,2016-03-06,16:09:57,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,We're back! Season two of @IAmCait premieres tonight at 9|8c on E! Who's excited? #IAmCait pic.twitter.com/eyTMMpZUWI,['iamcait'],[],['https://pbs.twimg.com/media/Cc52656W4AAef6R.jpg'],252,292,2054,['#iamcait'],[],https://twitter.com/Caitlyn_Jenner/status/706632946191618048,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '3234066668', 'username': 'IAmCait'}]"
706156902359687168,706156902359687168,1457195899000,2016-03-05,08:38:19,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Congrats, babe! Chip off the old block! I love my kids. Couldn't be more excited and happy for my son, @BurtJenner. pic.twitter.com/4nxvIrVgzD",['burtjenner'],[],['https://pbs.twimg.com/media/CczF9gdXIAAQmf3.jpg'],71,173,2107,[],[],https://twitter.com/Caitlyn_Jenner/status/706156902359687168,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '122229523', 'username': 'BurtJenner'}]"
705837579296440320,705837579296440320,1457119767000,2016-03-04,11:29:27,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Tina, sorry I missed you at the Vanity Fair party. I can't believe I missed my favorite funny girl. We have to get …  http://www.whosay.com/l/xtzby4V ",[],['http://www.whosay.com/l/xtzby4V'],[],57,121,991,[],[],https://twitter.com/Caitlyn_Jenner/status/705837579296440320,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
705142348876017667,705142348876017667,1456954011000,2016-03-02,13:26:51,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Grateful for my new locker at Sherwood. #welcome #acceptance pic.twitter.com/yfcWhhXWIq,[],[],['https://pbs.twimg.com/media/CckrOutWAAEmyn-.jpg'],173,235,3706,"['#welcome', '#acceptance']",[],https://twitter.com/Caitlyn_Jenner/status/705142348876017667,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
704843298981093376,704843298981093376,1456882712000,2016-03-01,17:38:32,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Such great news! Thanks, @SDGovDaugaard, for keeping ALL kids safe today. #HifromSD http://www.glaad.org/blog/south-dakotas-gov-daugaard-vetoes-anti-transgender-bill …",['sdgovdaugaard'],['http://www.glaad.org/blog/south-dakotas-gov-daugaard-vetoes-anti-transgender-bill'],[],32,155,803,['#hifromsd'],[],https://twitter.com/Caitlyn_Jenner/status/704843298981093376,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '234406945', 'username': 'SDGovDaugaard'}]"
704418086661652482,704418086661652482,1456781333000,2016-02-29,13:28:53,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,What a night! Touch up glam selfie with Ella Giselle before last night's fabulous #VFOscarParty. pic.twitter.com/1lXYUiwS9p,[],[],['https://pbs.twimg.com/media/CcaYg2UUsAA9MRu.jpg'],109,215,2134,['#vfoscarparty'],[],https://twitter.com/Caitlyn_Jenner/status/704418086661652482,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
703323686959321088,703323686959321088,1456520408000,2016-02-26,13:00:08,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Finally Free! See how @MACcosmetics & I are helping the trans community:  http://bit.ly/MACCJ  #MACCaitlynJenner pic.twitter.com/fKHEjeDP7g,['maccosmetics'],['http://bit.ly/MACCJ'],['https://pbs.twimg.com/media/CcK1JBUUkAAQF9a.jpg'],233,933,3315,['#maccaitlynjenner'],[],https://twitter.com/Caitlyn_Jenner/status/703323686959321088,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '15225275', 'username': 'MACcosmetics'}]"
703316143532945408,703316143532945408,1456518610000,2016-02-26,12:30:10,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Oh, and another thing. I'm excited that I'm finally free to talk about my next adventure... #staytuned",[],[],[],69,198,1984,['#staytuned'],[],https://twitter.com/Caitlyn_Jenner/status/703316143532945408,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
703302393451024389,703302393451024389,1456515331000,2016-02-26,11:35:31,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Some days I just gotta say...I love that I'm finally free to be me. #TransIsBeautiful,[],[],[],222,872,6386,['#transisbeautiful'],[],https://twitter.com/Caitlyn_Jenner/status/703302393451024389,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
701977992805789697,701977992805789697,1456199570000,2016-02-22,19:52:50,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Tell @SDGovDaugaard to protect trans kids by vetoing #HB1008. https://action.aclu.org/secure/veto-hb-1008-south-dakota …,['sdgovdaugaard'],['https://action.aclu.org/secure/veto-hb-1008-south-dakota'],[],88,532,1251,['#hb1008'],[],https://twitter.com/Caitlyn_Jenner/status/701977992805789697,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '234406945', 'username': 'SDGovDaugaard'}]"
697904484870184965,697904484870184965,1455228370000,2016-02-11,14:06:10,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Backstage getting ready for the big show in New York. #nyfw2016 pic.twitter.com/FZJeHXzC16,[],[],['https://pbs.twimg.com/media/Ca90bmFW0AEp-_0.jpg'],277,2074,8603,['#nyfw2016'],[],https://twitter.com/Caitlyn_Jenner/status/697904484870184965,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
694715131419189248,694715131419189248,1454467969000,2016-02-02,18:52:49,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,So proud to share my story and be a part of @MAKERSwomen today. I can't thank them enough https://twitter.com/MAKERSwomen/status/694652099431301120 …,['makerswomen'],['https://twitter.com/MAKERSwomen/status/694652099431301120'],[],83,147,1114,[],[],https://twitter.com/Caitlyn_Jenner/status/694715131419189248,False,https://twitter.com/MAKERSwomen/status/694652099431301120,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '491350825', 'username': 'MAKERSwomen'}]"
692388693903024128,692388693903024128,1453913303000,2016-01-27,08:48:23,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,We are proud to be nominated for a @GLAAD Media Award! #glaadawards  http://glaad.org/mediaawards  @IAmCait  http://www.whosay.com/l/mFubs28 ,"['glaad', 'iamcait']","['http://glaad.org/mediaawards', 'http://www.whosay.com/l/mFubs28']",[],94,185,1167,['#glaadawards'],[],https://twitter.com/Caitlyn_Jenner/status/692388693903024128,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '31583882', 'username': 'glaad'}, {'user_id': '3234066668', 'username': 'IAmCait'}]"
691009621205610496,691009621205610496,1453584506000,2016-01-23,13:28:26,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Please send good wishes & prayers out to my mom. She's not having a good day. Love you, Mom! You're an inspiration! pic.twitter.com/ZuGSUhWYUC",[],[],['https://pbs.twimg.com/media/CZb1ltWW0AQKZY8.jpg'],629,1208,15508,[],[],https://twitter.com/Caitlyn_Jenner/status/691009621205610496,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
690938527618441217,690938527618441217,1453567556000,2016-01-23,08:45:56,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Learning to use my new toy... #TGIF pic.twitter.com/RlwAt32GBO,[],[],[],524,3340,12278,['#tgif'],[],https://twitter.com/Caitlyn_Jenner/status/690938527618441217,False,,1,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
689967469428133889,689967469428133889,1453336038000,2016-01-20,16:27:18,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"RIP, Bryn Kelly. I didn’t know her, but she was just as cute as can be. There are too many of these suicides.  http://www.whosay.com/l/CUcbqQB ",[],['http://www.whosay.com/l/CUcbqQB'],[],72,199,1446,[],[],https://twitter.com/Caitlyn_Jenner/status/689967469428133889,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
689492006158995457,689492006158995457,1453222679000,2016-01-19,08:57:59,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Thrilled to reunite with my friend Buzz Bissinger. Honored that he's telling my full story.  http://www.whosay.com/l/RpQbqBb  pic.twitter.com/nA59jIl3J6,[],['http://www.whosay.com/l/RpQbqBb'],['https://pbs.twimg.com/media/CZGRU4tUgAATMv8.jpg'],76,147,1152,[],[],https://twitter.com/Caitlyn_Jenner/status/689492006158995457,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
688108579341991937,688108579341991937,1452892844000,2016-01-15,13:20:44,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Amen.   https://twitter.com/malubafa/status/688060185210957824 …,[],['https://twitter.com/malubafa/status/688060185210957824'],[],59,151,1029,[],[],https://twitter.com/Caitlyn_Jenner/status/688108579341991937,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
688108374580301828,688108374580301828,1452892795000,2016-01-15,13:19:55,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Good luck! You've got this. https://twitter.com/jenmcsnott82/status/688069067140415488 …,[],['https://twitter.com/jenmcsnott82/status/688069067140415488'],[],22,92,839,[],[],https://twitter.com/Caitlyn_Jenner/status/688108374580301828,False,https://twitter.com/Jenmcsnott82/status/688069067140415488,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
688059331737075712,688059331737075712,1452881102000,2016-01-15,10:05:02,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"You asked, I answered. Here's my 2016 New Year's resolution... What's yours? #AskCait https://amp.twimg.com/v/bb724116-d558-4127-9e9f-cc403af51343 …",[],['https://amp.twimg.com/v/bb724116-d558-4127-9e9f-cc403af51343'],[],319,429,3089,['#askcait'],[],https://twitter.com/Caitlyn_Jenner/status/688059331737075712,False,,1,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
687806665081647104,687806665081647104,1452820862000,2016-01-14,17:21:02,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,The girls are back! Season two of @IAmCait premieres on March 6 at 9 pm. We can't wait! #TCA16 pic.twitter.com/9T2VXvumF1,['iamcait'],[],['https://pbs.twimg.com/media/CYuUhFMUMAAcxTW.jpg'],147,439,2674,['#tca16'],[],https://twitter.com/Caitlyn_Jenner/status/687806665081647104,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '3234066668', 'username': 'IAmCait'}]"
684548037406932992,684548037406932992,1452043945000,2016-01-05,17:32:25,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Thank you @TheAdvocateMag for such a thoughtful article! https://twitter.com/TheAdvocateMag/status/684416128311930880 …,['theadvocatemag'],['https://twitter.com/TheAdvocateMag/status/684416128311930880'],[],101,230,1384,[],[],https://twitter.com/Caitlyn_Jenner/status/684548037406932992,False,https://twitter.com/TheAdvocateMag/status/684416128311930880,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '21692297', 'username': 'TheAdvocateMag'}]"
679801501066199041,679801501066199041,1450912282000,2015-12-23,15:11:22,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Seasons greetings from my home to yours! You asked about my holiday traditions. Now I want to hear yours! #AskCait https://amp.twimg.com/v/27b7538a-58dc-404c-a35b-dc09261bd375 …,[],['https://amp.twimg.com/v/27b7538a-58dc-404c-a35b-dc09261bd375'],[],358,581,4264,['#askcait'],[],https://twitter.com/Caitlyn_Jenner/status/679801501066199041,False,,1,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
677976567117692929,677976567117692929,1450477184000,2015-12-18,14:19:44,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Wow!! Thank you, @BarbaraJWalters . I'm both humbled and honored! https://twitter.com/ABC/status/677744120031412224 …",['barbarajwalters'],['https://twitter.com/ABC/status/677744120031412224'],[],127,196,1513,[],[],https://twitter.com/Caitlyn_Jenner/status/677976567117692929,False,https://twitter.com/ABC/status/677744120031412224,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '33514869', 'username': 'BarbaraJWalters'}]"
676559354447855616,676559354447855616,1450139294000,2015-12-14,16:28:14,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,"Happy birthday, Mason and Reign! It's so fun watching you turn into great little men. ❤",[],[],[],124,623,6829,[],[],https://twitter.com/Caitlyn_Jenner/status/676559354447855616,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
676518394972135424,676518394972135424,1450129529000,2015-12-14,13:45:29,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Setting the record straight about some of my recent comments  http://caitlynjenner.com/2015/12/still-so-much-to-learn/ …,[],['http://caitlynjenner.com/2015/12/still-so-much-to-learn/'],[],236,712,2737,[],[],https://twitter.com/Caitlyn_Jenner/status/676518394972135424,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
675000867607678976,675000867607678976,1449767722000,2015-12-10,09:15:22,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Thank you @AmbassadorPower for advocating for trans rights – it was an honor to meet with you. https://twitter.com/AmbassadorPower/status/674971236779233280 …,['ambassadorpower'],['https://twitter.com/AmbassadorPower/status/674971236779233280'],[],67,178,1087,[],[],https://twitter.com/Caitlyn_Jenner/status/675000867607678976,False,https://twitter.com/AmbPower44/status/674971236779233280,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '824673054773178369', 'username': 'AmbassadorPower'}]"
674683640517894144,674683640517894144,1449692089000,2015-12-09,12:14:49,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Thank you @TIME for including me on the short list for #PersonOfTheYear! So cool!  http://time.com/time-person-of-the-year-2015-runner-up-caitlyn-jenner/ … pic.twitter.com/D0nMkXfRGJ,['time'],['http://time.com/time-person-of-the-year-2015-runner-up-caitlyn-jenner/'],['https://pbs.twimg.com/media/CVz1MkLXAAQoJl1.jpg'],202,365,2701,['#personoftheyear'],[],https://twitter.com/Caitlyn_Jenner/status/674683640517894144,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '14293310', 'username': 'TIME'}]"
669931083727806464,669931083727806464,1448558991000,2015-11-26,09:29:51,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Happy Thanksgiving! So much to be thankful for and to share with family and friends.,[],[],[],250,818,5511,[],[],https://twitter.com/Caitlyn_Jenner/status/669931083727806464,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
667865597892567040,667865597892567040,1448066541000,2015-11-20,16:42:21,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,In St. Louis today. Remembering the lives of brothers and sisters whose lives have been lost to anti-trans violence. pic.twitter.com/1p8ZwzFk0l,[],[],['https://pbs.twimg.com/media/CUS8OPOXAAAq4rX.jpg'],235,969,5212,[],[],https://twitter.com/Caitlyn_Jenner/status/667865597892567040,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
667799334621200385,667799334621200385,1448050743000,2015-11-20,12:19:03,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Today is Transgender Day of Remembrance. Join me and commit to making the world a safer place for all trans people. http://www.hrc.org/TDOR ,[],['http://www.hrc.org/TDOR'],[],146,786,2923,[],[],https://twitter.com/Caitlyn_Jenner/status/667799334621200385,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
665348312287973376,665348312287973376,1447466373000,2015-11-13,17:59:33,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,I'm praying for all of you. #Paris,[],[],[],208,6095,16384,['#paris'],[],https://twitter.com/Caitlyn_Jenner/status/665348312287973376,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
665344326021566465,665344326021566465,1447465423000,2015-11-13,17:43:43,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Huge thanks for our soldout event with @ChicagoHouse85 yesterday! We raised over $300k to continue the work they do for the LGBTQ community.,['chicagohouse85'],[],[],133,253,2131,[],[],https://twitter.com/Caitlyn_Jenner/status/665344326021566465,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '43189726', 'username': 'ChicagoHouse85'}]"
664494056203026432,664494056203026432,1447262703000,2015-11-11,09:25:03,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Last night my little angel @KendallJenner fulfilled her dream as a little girl to walk in a @VictoriasSecret show! pic.twitter.com/nyJgWPOdzH,"['kendalljenner', 'victoriassecret']",[],['https://pbs.twimg.com/media/CTjB0pSWwAA-1Ic.jpg'],206,1892,13255,[],[],https://twitter.com/Caitlyn_Jenner/status/664494056203026432,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '157140968', 'username': 'KendallJenner'}, {'user_id': '16193578', 'username': 'VictoriasSecret'}]"
664148614604857344,664148614604857344,1447180343000,2015-11-10,10:32:23,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Incredible to be in the same room as these remarkable women. @glamourmag @judithlight @madeleine #GlamourWOTY2015 pic.twitter.com/KIJXxOnP1K,"['glamourmag', 'judithlight', 'madeleine']",[],['https://pbs.twimg.com/media/CTeHpUAWUAANFA1.jpg'],198,380,3107,['#glamourwoty2015'],[],https://twitter.com/Caitlyn_Jenner/status/664148614604857344,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '19247844', 'username': 'glamourmag'}, {'user_id': '537702411', 'username': 'JudithLight'}, {'user_id': '1707321486', 'username': 'madeleine'}]"
662657358980636672,662657358980636672,1446824800000,2015-11-06,07:46:40,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Another beautiful morning! Happy Friday! pic.twitter.com/FEQStK6Umo,[],[],['https://pbs.twimg.com/media/CTI7W1XW4AAnykE.jpg'],237,806,8054,[],[],https://twitter.com/Caitlyn_Jenner/status/662657358980636672,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
662405621837389824,662405621837389824,1446764781000,2015-11-05,15:06:21,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Happy birthday @krisjenner. Enjoy the day with our wonderful family.,['krisjenner'],[],[],116,1283,10637,[],[],https://twitter.com/Caitlyn_Jenner/status/662405621837389824,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '23613479', 'username': 'KrisJenner'}]"
661579330670231552,661579330670231552,1446567778000,2015-11-03,08:22:58,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Can't believe my toothless little girl is so beautiful and 20 years old. Daddy loves you! @KendallJenner pic.twitter.com/bZ1DjNaskA,['kendalljenner'],[],['https://pbs.twimg.com/media/CS5m5UZWwAAX0Yp.jpg'],502,3548,16866,[],[],https://twitter.com/Caitlyn_Jenner/status/661579330670231552,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '157140968', 'username': 'KendallJenner'}]"
659791569613099008,659791569613099008,1446141543000,2015-10-29,10:59:03,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Truly honored to be one of @glamourmag’s Women of the Year! #EveryWomanCan #GlamourWOTY2015  http://glmr.me/1MiHYhh  pic.twitter.com/8ZPTSqjTod,['glamourmag'],['http://glmr.me/1MiHYhh'],['https://pbs.twimg.com/media/CSgM76kUsAAdtVt.jpg'],350,1349,2190,"['#everywomancan', '#glamourwoty2015']",[],https://twitter.com/Caitlyn_Jenner/status/659791569613099008,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '19247844', 'username': 'glamourmag'}]"
659497171687837697,659497171687837697,1446071353000,2015-10-28,15:29:13,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Thank you for all the birthday wishes! Celebrating my 66th with 66 memories from an incredible year...  https://flipagram.com/f/eTOfzhK0zt ,[],['https://flipagram.com/f/eTOfzhK0zt'],[],235,394,2796,[],[],https://twitter.com/Caitlyn_Jenner/status/659497171687837697,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
657232204066639873,657232204066639873,1445531342000,2015-10-22,09:29:02,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,I'm looking forward to continuing the conversation.  #IAmCait,[],[],[],275,480,3148,['#iamcait'],[],https://twitter.com/Caitlyn_Jenner/status/657232204066639873,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
656967902608932864,656967902608932864,1445468328000,2015-10-21,15:58:48,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Happy birthday beautiful @KimKardashian! pic.twitter.com/EfHSBYVYlC,['kimkardashian'],[],['https://pbs.twimg.com/media/CR4E05hWoAA4okx.jpg'],168,2544,14746,[],[],https://twitter.com/Caitlyn_Jenner/status/656967902608932864,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '25365536', 'username': 'KimKardashian'}]"
655837025120092161,655837025120092161,1445198706000,2015-10-18,13:05:06,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,My sister Pam accepting the @PFLAG Advocate Award from Betty DeGeneres on my mom's behalf pic.twitter.com/Igoy9Sx90s,['pflag'],[],['https://pbs.twimg.com/media/CRoASldUcAAVuFX.jpg'],101,292,2589,[],[],https://twitter.com/Caitlyn_Jenner/status/655837025120092161,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '59502660', 'username': 'PFLAG'}]"
654681563091759104,654681563091759104,1444923222000,2015-10-15,08:33:42,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,I'm joining @glaad and taking a stand against bullying for #SpiritDay! Join me at  http://glaad.org/spiritday  pic.twitter.com/HIq3CL0uYJ,['glaad'],['http://glaad.org/spiritday'],['https://pbs.twimg.com/media/CRXlZ0lUwAAa5ZO.jpg'],316,873,4868,['#spiritday'],[],https://twitter.com/Caitlyn_Jenner/status/654681563091759104,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '31583882', 'username': 'glaad'}]"
653718231769841665,653718231769841665,1444693546000,2015-10-12,16:45:46,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Visiting my mom and she's doing great after breaking both her hips. She's been mobile - she's tough. pic.twitter.com/VcQoPpI7XC,[],[],['https://pbs.twimg.com/media/CRJ5RJqWUAA6rOx.jpg'],609,736,8667,[],[],https://twitter.com/Caitlyn_Jenner/status/653718231769841665,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
652606273783894016,652606273783894016,1444428435000,2015-10-09,15:07:15,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,I just took the @glaad #SpiritDay pledge to stand up against bullying. Join me at  http://glaad.org/spiritday  pic.twitter.com/dwwQyYEg0n,['glaad'],['http://glaad.org/spiritday'],['https://pbs.twimg.com/media/CQ6F7rkUYAAUOQE.jpg'],283,786,4367,['#spiritday'],[],https://twitter.com/Caitlyn_Jenner/status/652606273783894016,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '31583882', 'username': 'glaad'}]"
650697160900501504,650697160900501504,1443973267000,2015-10-04,08:41:07,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,My privilege to present the @PointFoundation #HorizonAward to @zzzaaaccchhh & @rhysernst at #voicesonpoint last night pic.twitter.com/mMSMzcwEU7,"['pointfoundation', 'zzzaaaccchhh', 'rhysernst']",[],['https://pbs.twimg.com/media/CQe9nqJUkAE40Th.jpg'],189,427,2848,"['#horizonaward', '#voicesonpoint']",[],https://twitter.com/Caitlyn_Jenner/status/650697160900501504,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}, {'user_id': '47682765', 'username': 'PointFoundation'}, {'user_id': '30342548', 'username': 'zzzaaaccchhh'}, {'user_id': '461376144', 'username': 'rhysernst'}]"
647810400155758592,647810400155758592,1443285009000,2015-09-26,09:30:09,PDT,3303293865,caitlyn_jenner,Caitlyn Jenner,,Happy Saturday! What are your plans on this beautiful day? pic.twitter.com/0sVLFhOd5W,[],[],['https://pbs.twimg.com/media/CP18IE-WUAAesyS.jpg'],751,1130,10817,[],[],https://twitter.com/Caitlyn_Jenner/status/647810400155758592,False,,0,,,,,,,"[{'user_id': '3303293865', 'username': 'Caitlyn_Jenner'}]"
